MW,FaultType,Rrup,VS30,PGA
4.4,Yanal,136.31,664.57,0.000687050391262737
4.4,Yanal,144.26,760.0,0.0003285566594181436
3.5,Ters,49.97,600.0,0.00013597538662897781
4.4,Yanal,62.23,498.41,0.0009284236987543994
4.4,Yanal,9.65,400.0,0.015576934501615104
4.4,Yanal,85.51,489.62,0.0024482416220368243
4.4,Yanal,92.21,655.67,0.0014032590754858955
4.4,Yanal,56.74,378.0,0.0022799177450589397
5.6,Yanal,19.56,198.77,0.08226138045939296
6.63,Yanal,222.42,316.46,0.012086627096249806
6.53,Yanal,7.05,208.91,0.4235589534385975
6.95,Yanal,6.09,213.44,0.24326053123451818
3.5,Ters,110.93,385.47,0.00020310914854964067
3.5,Ters,81.5,391.84,0.00016414484369342826
3.5,Ters,97.8,437.0,0.00013916877559855156
3.5,Ters,102.51,391.55,3.655975352351271e-05
3.5,Ters,59.45,477.0,0.00025094095638751357
3.5,Ters,60.93,471.0,0.00010603571961381694
3.5,Ters,185.33,300.0,1.7561530158274933e-05
3.5,Ters,69.3,360.27,6.127672139369077e-05
3.6,Yanal,27.24,344.76,0.005028357294205557
3.6,Yanal,24.8,338.41,0.004419723132403219
5.2,Yanal,43.28,219.31,0.06414571608180472
3.5,Ters,65.33,519.0,0.0001229373004720699
3.5,Ters,102.43,760.0,7.40004461125742e-05
3.5,Ters,85.05,507.43,9.376486666422557e-05
3.5,Ters,195.46,687.89,8.340903957365772e-05
3.5,Ters,94.35,584.0,6.41372600972321e-05
3.5,Ters,82.95,560.63,0.00047510429378157595
3.5,Ters,96.43,504.27,0.0002480486014519735
3.5,Ters,79.43,690.97,0.00019500208425750223
3.5,Ters,73.42,760.0,0.0005856645344938175
3.5,Ters,156.26,1252.0,4.0963323463312884e-05
3.5,Ters,49.47,710.29,0.00014137168331444596
3.5,Ters,36.48,686.73,0.0006461406913784335
3.5,Ters,67.01,643.8,5.993315173557953e-05
3.6,Yanal,18.66,238.66,0.013209441105338523
3.6,Yanal,8.05,521.55,0.003681006416017869
5.8,Yanal,53.77,219.31,0.10967247504027618
5.4,Yanal,14.88,213.44,0.04723433454154615
5.74,Yanal,9.02,270.84,0.22082563724110477
5.74,Yanal,20.67,367.43,0.10839886930378932
5.91,Ters,14.75,412.37,0.2351921397633858
5.5,Ters,11.98,310.68,0.04252303770242079
5.33,Ters,30.02,421.44,0.01841646794449739
5.2,Yanal,34.67,368.72,0.1506360087762551
4.79,Normal,12.65,377.25,0.030543338066684852
4.7,Normal,11.61,391.76,0.05930848448499759
6.61,Ters,113.02,241.41,0.007051656403814639
6.61,Ters,61.79,235.0,0.07116325019215607
6.61,Ters,22.63,450.28,0.2969537697267708
6.61,Ters,30.19,634.33,0.09099936824052682
6.61,Ters,22.57,670.84,0.15610645221434635
6.61,Ters,52.64,421.44,0.06505931505822053
6.61,Ters,39.45,298.68,0.10458527038268821
7.35,Ters,120.81,377.56,0.07789422414266671
7.35,Ters,151.16,354.37,0.027113292220458954
5.14,Yanal,10.46,1428.14,0.11869255521809276
6.61,Ters,28.99,452.86,0.1300481718840369
6.61,Ters,22.77,316.46,0.20931531339885287
6.61,Ters,24.87,389.0,0.15485579883439948
4.37,Normal,12.18,377.25,0.054227853700909094
4.7,Normal,9.25,427.38,0.13694456150311338
6.5,Ters,33.4,249.28,0.07504570439344813
5.9,Normal,13.28,535.24,0.04010316880005494
6.53,Yanal,10.45,231.23,0.2374061304849561
6.53,Yanal,50.1,336.49,0.1218643927125557
6.53,Yanal,15.3,259.86,0.16567749123194134
6.53,Yanal,8.6,202.85,0.2002595779177116
6.9,Normal,46.25,356.39,0.04545668978007857
6.9,Normal,10.84,382.0,0.269534434482127
5.01,Yanal,13.32,231.23,0.08116599206499973
5.01,Yanal,18.78,188.78,0.11254473714953978
5.01,Yanal,10.31,210.51,0.1724277900529088
6.2,Normal,14.74,496.46,0.0667636081772383
6.2,Normal,22.69,574.88,0.09785297373447319
5.8,Yanal,30.59,517.06,0.06078235839565375
5.69,Yanal,9.12,346.82,0.41408863890399117
5.7,Yanal,5.32,382.12,0.42427993763528343
5.7,Yanal,15.89,537.16,0.08924378044477946
5.94,Yanal,16.03,537.16,0.6253842742473782
4.73,Yanal,9.46,323.54,0.03416291464557584
4.8,Yanal,8.62,350.54,0.09329717042759121
4.85,Yanal,12.01,295.93,0.0834381021900786
4.85,Yanal,9.18,653.56,0.12918207527919653
6.33,Yanal,39.3,259.59,0.08345721334401839
5.9,Yanal,7.83,191.14,0.1881107788884518
5.9,Ters,26.4,309.41,0.08474780656479021
5.9,Ters,24.93,314.33,0.08360982737442052
6.36,Ters,24.02,274.73,0.2549753899960151
6.53,Yanal,5.09,202.26,0.4119881264121819
6.53,Yanal,24.61,362.38,0.14980034607463363
5.8,Yanal,17.93,384.47,0.04483854414732708
6.06,Normal,6.63,382.12,0.43079058786158503
7.2,Yanal,76.26,311.75,0.1482588341076511
7.2,Yanal,76.26,311.75,0.15390458660143955
6.36,Ters,40.98,397.36,0.04498422383385091
5.18,Ters,10.95,478.63,0.32266259285439336
5.45,Yanal,14.11,215.54,0.09656136782144917
6.32,Ters,60.11,275.82,0.1809551798927016
6.32,Ters,57.99,314.33,0.16323599853157392
5.99,Ters,41.69,280.86,0.1355729908654375
5.99,Ters,36.29,323.76,0.12514545862051887
5.99,Ters,17.3,341.14,0.20086434135886339
6.36,Ters,50.2,251.57,0.11249839354047685
6.36,Ters,28.52,541.73,0.08247872697455326
6.36,Ters,29.34,265.21,0.11162927245933299
6.36,Ters,37.22,211.74,0.15134557754579417
6.36,Ters,31.71,372.26,0.05047413616373241
6.36,Ters,39.12,510.92,0.12958253868480893
6.36,Ters,34.0,565.08,0.12616600641377218
6.36,Ters,32.17,308.87,0.1163568726283712
6.36,Ters,27.46,648.09,0.1540563482501127
5.09,Ters,17.4,352.2,0.08929394947459318
5.09,Ters,10.61,477.09,0.32451725533003634
5.09,Ters,12.31,270.41,0.1529727680059428
5.09,Ters,18.03,287.34,0.02601489308092578
5.18,Ters,11.7,474.15,0.0972822570884948
6.7,Yanal,65.67,463.92,0.028545026764380515
5.99,Ters,31.48,255.0,0.05392351233285532
5.99,Ters,24.99,308.71,0.12772118270717664
5.99,Ters,28.56,302.73,0.18723203255840065
5.99,Ters,59.6,327.44,0.040219595142586904
5.99,Ters,74.69,341.58,0.047612411116927274
5.99,Ters,71.75,425.34,0.032456947694754046
5.77,Ters,11.5,352.2,0.2928079243150021
5.77,Ters,12.13,458.09,0.29493619835862805
5.77,Ters,9.51,477.25,0.8926950683587314
6.5,Ters,96.06,309.41,0.028195910871060718
6.06,Ters,4.04,344.67,0.6801712814675286
5.8,Normal,18.89,585.04,0.10704629917502052
6.88,Normal,80.0,324.2,0.022242097785002204
5.3,Normal,16.89,551.3,0.037820047868153205
6.5,Ters,96.76,268.37,0.027944410635164594
6.19,Yanal,24.49,239.69,0.03178425604552355
6.19,Yanal,14.91,1428.14,0.08295249410144279
6.19,Yanal,12.07,333.85,0.14717204750023016
6.19,Yanal,70.93,190.14,0.04817321423509749
5.8,Normal,41.74,275.82,0.10328388736559058
5.8,Normal,41.44,314.33,0.05693263120011493
6.06,Ters,7.92,376.91,0.21253848773593925
6.06,Ters,34.71,328.09,0.1395721955662015
6.06,Ters,26.88,379.32,0.05859763187271308
6.2,Normal,6.45,382.21,0.25492054288150257
7.3,Ters,55.82,309.41,0.1201291257048015
7.3,Ters,55.18,288.24,0.14401333497870952
7.3,Ters,58.0,303.36,0.14924600495423654
5.99,Ters,29.6,269.29,0.05629278580801451
5.99,Ters,26.34,320.57,0.1922580768852118
5.99,Ters,33.19,305.14,0.0481242966299145
5.99,Ters,20.91,346.62,0.06970189171386097
5.99,Ters,37.92,367.54,0.07811227955362075
5.99,Ters,17.39,337.0,0.19883538610913803
5.99,Ters,25.86,316.02,0.24021116414355098
5.99,Ters,23.29,301.0,0.3291250701382379
5.8,Yanal,6.3,489.34,0.544394848569997
5.8,Yanal,6.99,455.93,0.4646403856803668
5.99,Ters,29.9,545.66,0.10803820115556348
6.06,Ters,23.31,447.22,0.24724067723333876
6.06,Ters,64.8,416.15,0.10380439160608765
5.77,Yanal,23.47,303.47,0.11121774201078262
6.19,Yanal,17.17,303.47,0.20904652432910717
6.19,Yanal,21.12,537.16,0.07834145801304059
6.2,Ters,42.26,392.67,0.05855111826831662
6.1,Normal,33.29,551.3,0.10059217027011595
7.28,Yanal,87.94,324.62,0.1066620842344645
7.28,Yanal,89.69,291.03,0.10354217373193399
7.28,Yanal,172.45,409.4,0.03118995263378096
7.28,Yanal,128.06,324.79,0.0556634387498922
6.93,Ters,52.53,517.06,0.08155286338231602
6.93,Ters,41.03,449.64,0.10969781678593243
6.93,Ters,24.57,239.69,0.1652813823667082
6.93,Ters,61.71,439.58,0.07382857043697379
6.93,Ters,69.38,509.87,0.043217435842387734
6.93,Ters,15.23,288.62,0.473480649744422
6.93,Ters,35.52,238.06,0.12696674748925404
6.93,Ters,39.51,367.57,0.11573793970561252
6.93,Ters,12.82,349.85,0.4537443352105897
6.93,Ters,30.49,281.61,0.12405933633935014
6.93,Ters,27.6,198.77,0.2311465140794903
6.93,Ters,44.35,638.63,0.06832815372355015
6.93,Ters,30.86,425.3,0.23233343647559643
6.93,Ters,34.32,608.67,0.0699258606361638
6.93,Ters,68.16,362.4,0.08571245389835715
6.93,Ters,74.14,873.1,0.08560221912980995
6.93,Ters,8.5,380.89,0.4096699312626691
6.93,Ters,18.51,713.59,0.3562336193791372
5.3,Normal,101.3,525.95,0.006240181450554062
6.54,Yanal,23.85,179.0,0.19288577066025372
5.99,Ters,17.3,341.14,0.3492804540021242
5.99,Ters,17.3,341.14,0.1537900813419383
5.99,Ters,18.49,339.06,0.4633721260464423
5.99,Ters,36.11,289.04,0.038979596598836166
6.54,Yanal,0.95,348.69,0.40734988640565495
5.99,Ters,35.23,740.05,0.026241864462290022
5.99,Ters,42.26,508.83,0.01986778029619313
5.99,Ters,30.37,402.16,0.08109213062724582
5.27,Ters,12.01,549.75,0.19635866314721132
5.27,Ters,27.5,297.07,0.09715366322054461
5.27,Ters,42.45,257.21,0.08053509089211733
7.28,Yanal,62.98,367.43,0.1177891879564504
7.28,Yanal,68.66,328.09,0.08888510693308299
7.28,Yanal,164.36,301.0,0.04211781575516945
7.28,Yanal,151.7,349.43,0.05242471664602109
7.28,Yanal,148.47,411.55,0.025995833468284876
7.28,Yanal,26.96,355.42,0.12885072134745695
7.28,Yanal,117.5,384.44,0.05428790279434269
7.28,Yanal,150.1,339.06,0.05469402121540708
7.28,Yanal,175.65,257.21,0.05291644570957501
7.28,Yanal,23.62,353.63,0.1926335156596328
6.69,Ters,38.0,349.6,0.05161358366446376
6.69,Ters,65.43,322.75,0.09967650996057195
6.69,Ters,14.7,267.49,0.3743183202686184
6.69,Ters,12.44,325.6,0.43629330130020333
6.69,Ters,57.51,346.62,0.07082062223499028
6.69,Ters,44.79,290.63,0.1404249603206638
6.69,Ters,57.02,337.0,0.05924997462776166
6.69,Ters,42.2,316.02,0.09581391926854886
6.69,Ters,30.7,366.71,0.18266798422547942
6.69,Ters,31.16,364.91,0.14764735606284995
6.69,Ters,32.27,301.93,0.09625006704629874
6.69,Ters,57.68,322.0,0.04319372966183402
6.69,Ters,59.62,338.27,0.1497207087905344
6.69,Ters,56.59,339.52,0.10468492278894799
6.69,Ters,34.2,332.28,0.32470558618037354
6.69,Ters,22.5,416.58,0.17448497155167833
6.69,Ters,25.36,670.84,0.18911094127997988
6.46,Yanal,144.97,326.19,0.025948225245640597
6.46,Yanal,78.91,367.54,0.035911469265454736
6.46,Yanal,41.87,379.32,0.06339455003604016
6.46,Yanal,82.98,473.8,0.03467324254815087
6.46,Yanal,114.31,265.16,0.08040806810234156
6.46,Yanal,59.87,509.1,0.04029409682674374
6.46,Yanal,33.79,325.83,0.10307688047740385
6.46,Yanal,38.07,523.59,0.13971278329115056
6.46,Yanal,70.94,476.64,0.07722997953271837
6.69,Ters,47.98,544.68,0.11430785198868448
7.2,Yanal,366.03,276.92,0.015647785716027044
6.9,Yanal,24.85,256.0,0.22571253960458199
6.9,Yanal,95.72,256.0,0.14452928387890807
6.9,Yanal,24.78,256.0,0.16490147989269227
6.9,Yanal,28.08,256.0,0.13889482510950507
6.9,Yanal,1.47,256.0,0.6438310412896616
6.4,Normal,49.66,579.4,0.018667113190367707
5.1,Normal,13.45,520.19,0.14700227057134185
5.1,Normal,78.11,520.19,0.03614944973630719
5.1,Normal,10.29,511.16,0.22493624321827285
6.69,Ters,45.03,316.01,0.14961526867943659
6.69,Ters,51.85,337.63,0.062119002331271385
6.69,Ters,24.08,191.06,0.301856382567472
6.69,Ters,7.46,325.67,0.41051118232915407
6.69,Ters,51.78,248.98,0.09414620127477794
6.69,Ters,98.95,389.95,0.0611112299017521
6.69,Ters,64.76,296.62,0.07173213651031872
6.69,Ters,5.19,370.52,0.6184941984230006
6.69,Ters,83.72,303.09,0.07004160822469455
6.69,Ters,37.24,435.64,0.07594548062205544
6.69,Ters,46.58,485.67,0.06583841536140432
6.69,Ters,39.31,401.37,0.19089495700389783
6.69,Ters,57.03,477.92,0.09785940623286042
6.69,Ters,41.56,421.0,0.094593939467098
6.69,Ters,49.1,511.83,0.05770769504511248
7.51,Yanal,349.57,310.9,0.0055775868868570755
7.51,Yanal,60.43,289.69,0.10056850710515694
7.51,Yanal,55.48,386.75,0.1744482058068526
7.51,Yanal,10.92,792.0,0.19363688334002901
7.51,Yanal,31.74,347.62,0.12833743736482353
7.51,Yanal,60.05,354.37,0.0872910371921585
7.51,Yanal,51.95,595.2,0.05069260782471346
7.51,Yanal,7.21,811.0,0.1949662264629441
7.51,Yanal,30.73,476.62,0.10612386981108445
7.51,Yanal,145.06,399.61,0.05463109040515117
7.51,Yanal,293.35,612.78,0.008538538269389558
7.51,Yanal,55.3,445.66,0.0447704444031037
7.51,Yanal,165.02,521.76,0.03244521456541165
7.51,Yanal,472.56,323.8,0.0009438346549290294
7.51,Yanal,256.94,361.8,0.010184249671849175
7.51,Yanal,226.72,356.39,0.012665369064105475
7.51,Yanal,4.83,297.0,0.2701304942682703
7.51,Yanal,53.88,341.56,0.11403425896098067
7.62,Ters,24.96,235.13,0.12314617852000119
7.62,Ters,47.32,271.3,0.09594750599649164
7.62,Ters,9.76,438.19,0.35686250724193486
7.62,Ters,40.43,210.73,0.12410739939786024
7.62,Ters,19.96,538.69,0.19772926308829455
7.62,Ters,59.04,198.4,0.057516463260099716
7.62,Ters,34.18,347.63,0.24372529478615879
7.62,Ters,38.13,228.66,0.1479205082047111
7.62,Ters,66.64,200.86,0.1029431708697182
7.62,Ters,59.09,190.57,0.05371109666200831
7.62,Ters,50.53,497.53,0.05810575478506754
7.62,Ters,64.15,564.07,0.05399823058598865
7.62,Ters,81.28,279.78,0.05277181576553909
7.62,Ters,9.62,427.73,0.21593427135820753
7.62,Ters,19.07,277.5,0.15838399221837413
7.62,Ters,29.52,226.01,0.0722546093473662
7.62,Ters,41.99,210.01,0.05371167297079006
7.62,Ters,3.12,542.61,0.6956064568631892
7.62,Ters,10.96,544.74,0.2622574345175938
7.62,Ters,35.43,192.71,0.08063782251974627
7.62,Ters,43.82,197.63,0.06428002480309648
7.62,Ters,14.82,378.75,0.27283799317294505
7.62,Ters,12.65,573.04,0.2501110877027446
7.62,Ters,85.62,200.98,0.11422534893941012
7.62,Ters,31.87,201.21,0.10707944795677647
7.62,Ters,19.83,492.26,0.4401382823195228
7.62,Ters,28.17,665.2,0.08157477376032372
7.62,Ters,55.13,194.47,0.062046200460191755
7.62,Ters,24.1,442.15,0.1661497794984995
7.62,Ters,24.13,169.52,0.17492593041270355
7.62,Ters,44.76,538.93,0.08487724155797007
7.62,Ters,39.02,573.04,0.11468821200756424
7.62,Ters,48.49,172.1,0.09527556906303526
7.62,Ters,54.3,225.77,0.09425846601799544
7.62,Ters,56.93,411.46,0.04601480031970257
7.62,Ters,59.8,269.28,0.05315696221619328
7.62,Ters,73.26,191.09,0.047629712105428476
7.62,Ters,47.31,573.04,0.13007370287329412
7.62,Ters,53.21,395.57,0.1662242391078389
7.62,Ters,44.32,379.18,0.13919433070621087
7.62,Ters,83.31,649.25,0.0656825647691661
7.62,Ters,84.22,295.48,0.05521912013311331
7.62,Ters,93.43,293.01,0.05659128261664512
7.62,Ters,89.98,181.0,0.06073234600791081
7.62,Ters,68.86,228.92,0.043599886019724865
7.62,Ters,58.75,538.69,0.03508651920958818
7.62,Ters,57.5,602.63,0.054651229421144774
7.62,Ters,72.23,246.88,0.06279216267081586
7.62,Ters,83.43,250.0,0.10482464840408481
7.62,Ters,84.11,210.17,0.08610675476552349
7.62,Ters,86.11,227.18,0.05635079873938434
7.62,Ters,87.97,196.88,0.08012039787504803
7.62,Ters,85.68,209.36,0.07559695218851684
7.62,Ters,77.17,573.04,0.05317881200815227
7.62,Ters,80.53,158.13,0.07621309485372904
7.62,Ters,79.62,396.93,0.06013068932887266
7.62,Ters,88.95,199.59,0.08324406748562926
7.62,Ters,107.57,290.86,0.024743492108160483
7.62,Ters,87.97,190.0,0.07182077732614428
7.62,Ters,83.56,227.97,0.05846254109822716
7.62,Ters,86.02,224.42,0.041292895039278854
7.62,Ters,83.61,265.45,0.04333172330484907
7.62,Ters,65.28,228.84,0.05680678718457681
7.62,Ters,66.88,621.06,0.06455006010166761
7.62,Ters,10.8,553.43,0.1934322896085346
7.62,Ters,42.15,169.84,0.07117483803201803
7.62,Ters,77.2,160.67,0.06297847243496939
7.62,Ters,47.52,573.04,0.046691283208753216
6.2,Ters,35.05,223.24,0.09312013463160371
6.2,Ters,72.55,175.68,0.04245122884605109
6.2,Ters,105.78,221.31,0.02197491008316075
6.2,Ters,99.53,259.43,0.017029722034372727
6.2,Ters,103.12,195.38,0.02198616478611038
7.62,Ters,2.69,496.21,0.8342964959631077
7.62,Ters,41.67,573.04,0.049175558231037905
7.62,Ters,36.09,193.69,0.06341912441653542
7.62,Ters,28.42,665.2,0.14389064010706185
7.62,Ters,28.91,505.2,0.13134723118619593
7.62,Ters,53.46,230.11,0.06444247312874328
7.62,Ters,9.94,258.89,0.3676951808612672
7.62,Ters,79.03,520.64,0.051288459348307586
7.62,Ters,108.75,285.94,0.027871064563850086
7.62,Ters,98.16,215.36,0.03187333811387191
7.62,Ters,101.85,155.32,0.05641510616287095
7.62,Ters,84.61,516.18,0.06349037791345079
7.62,Ters,107.97,233.21,0.028806112799477125
7.62,Ters,78.41,538.69,0.029671059858736085
7.62,Ters,46.2,469.64,0.11813324168492965
5.28,Ters,11.6,318.16,0.10643122021340826
5.28,Ters,24.02,336.2,0.0889221039953509
5.28,Ters,20.03,402.16,0.07322673966420601
7.62,Ters,37.48,318.52,0.178844076847795
7.62,Ters,58.42,180.33,0.07433035604346047
7.62,Ters,22.69,253.72,0.09336563783688301
7.62,Ters,49.82,190.49,0.05952072880884945
7.62,Ters,37.1,221.92,0.058707842742678776
7.62,Ters,82.26,293.61,0.03775284564538149
7.62,Ters,42.54,642.73,0.04607184060582342
7.62,Ters,74.48,373.33,0.06485501097335811
7.62,Ters,98.88,217.05,0.03075233993977044
7.62,Ters,84.07,496.27,0.07288688969324936
7.62,Ters,18.02,223.24,0.16238684833643394
7.62,Ters,50.61,175.68,0.0981625299776651
7.62,Ters,41.03,573.04,0.04274889137537955
7.62,Ters,41.03,573.04,0.0249920482728287
7.62,Ters,81.31,195.38,0.05763824951041192
7.62,Ters,56.93,789.18,0.06857449088782212
7.62,Ters,56.14,1525.85,0.08239282517697764
7.62,Ters,84.8,299.28,0.06744176677978862
7.62,Ters,102.09,259.36,0.03609763408908678
7.62,Ters,112.81,194.13,0.032848920441850143
7.62,Ters,120.97,182.93,0.02241702165737456
7.62,Ters,58.09,999.66,0.058188944475455126
7.62,Ters,61.06,996.51,0.08826904235415949
7.62,Ters,47.86,559.11,0.0897316800442302
7.62,Ters,56.3,358.72,0.07506386529499265
7.62,Ters,56.06,373.23,0.09393111393582
7.62,Ters,53.19,355.76,0.09346085537454492
7.62,Ters,56.65,414.42,0.07215316425058294
7.62,Ters,108.58,1010.4,0.008795786717770048
7.62,Ters,136.47,283.21,0.02135388474315622
7.62,Ters,143.2,667.59,0.008706693800151582
7.62,Ters,152.65,464.82,0.01000583404259735
7.62,Ters,141.51,567.64,0.007738822529703727
7.62,Ters,160.21,806.48,0.010793258639132114
7.62,Ters,172.16,538.49,0.015665314959150998
7.62,Ters,121.61,221.24,0.03610268245258792
7.62,Ters,72.32,488.61,0.06813299276973381
7.62,Ters,55.23,277.28,0.0968763004238498
7.62,Ters,51.12,453.05,0.08726763787451795
7.62,Ters,52.18,576.55,0.09267030310258513
7.62,Ters,51.11,578.11,0.08345790828647696
7.62,Ters,48.35,677.49,0.07626612143605507
7.62,Ters,43.8,503.04,0.0666765944998003
7.62,Ters,44.54,626.43,0.0627785348175967
7.62,Ters,62.07,567.64,0.09982450840485016
7.62,Ters,51.15,671.52,0.038291078093822324
7.62,Ters,43.15,671.52,0.0240666298036846
7.62,Ters,53.79,494.32,0.06597888248171077
7.62,Ters,51.96,457.49,0.06315492627756761
7.62,Ters,51.62,437.8,0.10763703640255523
7.62,Ters,53.84,406.7,0.09465230404337761
7.62,Ters,54.29,614.05,0.08183674052832506
7.62,Ters,46.95,592.18,0.07629271672290744
7.62,Ters,51.46,602.29,0.09646439614046728
7.62,Ters,45.89,459.67,0.07928207976910798
7.62,Ters,47.76,484.97,0.08302430588925751
7.62,Ters,58.05,543.06,0.06340596036899054
7.62,Ters,58.22,534.41,0.06139319599997707
7.62,Ters,63.43,484.45,0.15406742941786886
7.62,Ters,67.8,671.52,0.0376040457252142
7.62,Ters,70.35,481.17,0.08583729080065843
7.62,Ters,38.82,665.2,0.1848989713520332
7.62,Ters,44.93,573.04,0.031130810931744135
7.62,Ters,114.44,913.77,0.019248726948658187
7.62,Ters,162.86,204.23,0.022837700591961968
7.62,Ters,54.95,573.04,0.03770518313363562
7.62,Ters,93.61,295.66,0.03379917937205577
7.62,Ters,40.49,665.2,0.04021206144485756
7.62,Ters,53.56,440.5,0.16026109768437255
7.62,Ters,114.92,218.49,0.023447191703120866
7.62,Ters,47.46,369.75,0.08760229406381434
7.62,Ters,41.1,511.3,0.10638765475288944
7.62,Ters,50.6,671.52,0.09917078826437753
7.62,Ters,45.77,529.54,0.10435832224809385
7.62,Ters,49.15,208.56,0.12912666357464672
7.62,Ters,57.51,573.04,0.0376709142483163
7.62,Ters,103.2,909.09,0.02408487399344244
7.62,Ters,97.58,219.78,0.05879722231947866
7.62,Ters,92.81,263.82,0.06498896252990195
7.62,Ters,88.89,124.27,0.06841285693712842
7.62,Ters,87.2,239.33,0.07539098562015886
7.62,Ters,85.07,279.41,0.07412190550506914
7.62,Ters,83.22,215.0,0.08435970783192649
7.62,Ters,88.18,259.21,0.07135551250210316
7.62,Ters,84.12,199.48,0.14302925275544162
7.62,Ters,80.66,300.77,0.06206428567574511
7.62,Ters,85.4,782.59,0.042279530261084976
7.62,Ters,82.36,271.1,0.07616568050722057
7.62,Ters,76.9,573.04,0.0654918958283313
7.62,Ters,85.13,612.47,0.03231093711522462
7.62,Ters,116.01,677.3,0.02433318383850539
7.62,Ters,90.3,266.77,0.07268486453122135
7.62,Ters,92.04,223.71,0.06809703141025311
7.62,Ters,86.32,236.84,0.06719047032865301
7.62,Ters,78.55,497.73,0.05156733396308946
7.62,Ters,73.22,447.51,0.07782655921552745
7.62,Ters,100.51,244.84,0.037047439376388755
7.37,Yanal,12.55,723.95,0.5056385900842517
7.37,Yanal,171.75,302.64,0.012069165822458485
5.61,Ters,27.4,349.43,0.224835100161296
7.54,Ters,26.46,306.37,0.13151604878375872
4.81,Normal,11.97,439.58,0.11950915284078455
7.62,Ters,100.38,214.97,0.038752276545599235
7.62,Ters,70.71,500.15,0.03670512301350044
7.62,Ters,110.67,216.33,0.028308338205809608
7.62,Ters,105.59,228.34,0.02920916283064614
7.62,Ters,125.17,1004.58,0.00888633979922133
7.62,Ters,169.09,573.04,0.008817613241419699
7.62,Ters,30.85,497.22,0.08279330840758146
7.62,Ters,113.54,535.13,0.015677579422378955
7.62,Ters,109.17,229.66,0.02370439373987447
7.62,Ters,113.46,246.84,0.030785951188332644
7.62,Ters,92.83,227.24,0.040291448815603544
7.14,Yanal,165.2,329.45,0.014538341910616905
7.14,Yanal,4.17,551.3,0.14428995332499764
7.14,Yanal,3.93,454.2,0.6762124364040342
7.62,Ters,116.57,196.3,0.03548505755177522
7.9,Yanal,43.0,341.56,0.07946386659872523
7.9,Yanal,164.66,338.6,0.036707423993650116
7.62,Ters,82.96,665.2,0.022552764029852304
7.62,Ters,88.99,531.85,0.033175313265776406
7.62,Ters,162.43,295.0,0.02305316952355142
7.62,Ters,169.9,573.04,0.018609285076735215
7.62,Ters,110.95,202.14,0.02619363468873688
7.62,Ters,86.54,260.75,0.051766492868322654
7.62,Ters,96.59,216.8,0.043005212005124444
7.62,Ters,113.13,276.11,0.029911484219693946
7.62,Ters,100.8,218.5,0.06397642436784975
7.62,Ters,101.42,167.18,0.10027349545079198
7.62,Ters,92.73,538.69,0.059516473204486844
7.62,Ters,91.19,388.16,0.07368766356407157
7.62,Ters,99.24,433.88,0.09274331168164096
7.62,Ters,115.34,662.78,0.06017209102823002
7.62,Ters,119.0,1022.77,0.031991005778127704
7.62,Ters,123.71,224.22,0.03410385131870593
7.62,Ters,109.0,206.24,0.11450257667409935
5.9,Ters,59.19,540.66,0.04980383826452536
5.61,Ters,39.81,996.43,0.11077178431676543
7.62,Ters,86.57,517.33,0.06509887471475832
7.62,Ters,82.27,446.15,0.08066292198496469
7.62,Ters,66.25,573.04,0.05667010258742523
7.62,Ters,30.17,489.22,0.11960825817643195
7.62,Ters,40.88,423.4,0.17086819280767268
7.62,Ters,22.06,362.03,0.14211468356464788
6.05,Ters,39.58,326.19,0.016939301798503975
6.05,Ters,33.8,365.22,0.07766571409743168
6.05,Ters,28.21,602.1,0.013300535454052216
4.92,Yanal,50.62,432.47,0.01211174802812542
6.2,Ters,71.73,345.89,0.011251634775969223
6.2,Ters,69.95,508.61,0.009831702862702879
6.2,Ters,72.4,313.9,0.006033040528930997
6.2,Ters,67.16,440.5,0.01006294997257812
6.2,Ters,72.86,511.3,0.007360905727606217
7.62,Ters,13.53,551.21,0.14614025984457535
7.62,Ters,5.95,454.55,0.17571014401991708
7.62,Ters,17.11,272.67,0.16265480794999573
7.62,Ters,0.57,305.85,0.6741621261769308
7.62,Ters,7.08,468.14,0.4257630653640121
7.62,Ters,10.97,363.99,0.5012859783025254
4.92,Yanal,135.05,427.41,0.01111954561844143
5.9,Ters,115.17,887.68,0.014160665281299464
5.9,Ters,108.82,446.15,0.014145835241621472
5.9,Ters,142.49,631.27,0.005379731740903815
7.62,Ters,54.53,589.85,0.08067618964782113
7.62,Ters,2.11,389.41,0.23405015217324684
7.62,Ters,17.16,575.54,0.11983102079974951
7.62,Ters,14.97,451.37,0.14163531432209978
7.62,Ters,27.48,190.54,0.07433669423649938
7.62,Ters,26.82,236.19,0.10555913329161054
7.62,Ters,13.13,599.64,0.1549493549446076
7.62,Ters,24.19,223.04,0.08911466998681754
7.62,Ters,94.99,506.64,0.020867532699866558
7.62,Ters,82.83,292.61,0.027415404464773082
7.62,Ters,63.53,533.97,0.047211864775030865
7.62,Ters,53.34,398.81,0.0653407322157963
7.62,Ters,76.13,428.95,0.03273696151322539
7.62,Ters,80.0,538.69,0.027502108033301737
7.62,Ters,58.97,419.63,0.0530481348727361
7.62,Ters,61.16,539.98,0.03668462722879299
7.62,Ters,36.7,665.2,0.031070252687343886
7.14,Yanal,12.04,293.57,0.7717487894675638
5.2,Ters,41.07,326.19,0.009300714840806593
